%FE,emulsion_temp,emulsion_pr,rod_quench_cw_exit,casting_wheel_rpm,rod_quench_cw_entry,rm_motor_cooling_water_pressure ,rolling_mill_amp,cool_water_flow,cooling_water_pressure,cooling_water_temp,rolling_mill_rpm,Grade_encoded,UTS,elongation,Conductivity,Grade
0.21,60.06176758,2.172815323,15.75382086,1.998651147,399.6595058,0.838947296,324.4555664,187.8704224,3.95362926376937,42.05961046969199,772.3552752540111,2,8.9,14.0,62.0,WE10
0.17,60.06176758,2.172815323,15.75382086,1.998651147,399.6595058,0.838947296,324.4555664,187.8704224,4.359986133074606,38.92037010812376,705.3428072772462,2,10.2,11.2,61.9,WE10
0.17,60.06176758,2.172815323,15.75382086,1.998651147,399.6595058,0.838947296,324.4555664,187.8704224,4.024218747175305,35.149051532644094,762.2793846465364,2,10.3,10.8,61.7,WE10
0.21,60.06176758,2.172815323,15.75382086,1.998651147,399.6595058,0.838947296,324.4555664,187.8704224,3.919509890660106,37.97267414792985,686.018326422315,2,8.7,18.0,62.0,WE10
0.21,60.23698425,2.165388107,15.77085986,2.000262499,398.6992187,0.850381851,306.9726563,187.4448242,3.517609749446189,36.54096719171443,748.2606784779276,2,8.6,19.6,61.8,WE10
0.17,60.06428528,2.160270691,15.78897968,2.009527683,397.8142083,0.837371826,304.2480469,187.6391602,4.093330451635859,38.10740876589638,786.5344509143263,2,9.9,14.0,61.9,WE10
0.21,59.88697815,2.148136139,15.79432026,2.000866652,398.9616701,0.869354248,295.847168,187.9038086,4.062262280812946,35.48319882778599,798.182288314592,2,8.7,18.0,61.7,WE10
0.21,60.22807312,2.210624695,15.7578263,2.106005907,397.6519564,0.893360138,328.996582,187.6521606,3.875531061776764,37.56982518054843,824.9785522660228,2,8.8,18.8,61.7,WE10
0.17,60.45979309,2.184993744,15.78227217,2.108825684,397.7170606,0.843362808,315.222168,187.5834351,3.68655558015707,39.89228134139916,733.1585354015875,2,10.0,14.0,61.9,WE10
0.21,60.12231445,2.215696335,15.73373011,2.139038086,398.0507197,0.851026535,315.9790039,187.3494263,4.235505463845531,35.61167871895635,798.098071912468,2,8.6,20.0,61.7,WE10
0.21,60.30929565,2.200511932,15.75610968,2.149713039,396.8162828,0.84375,285.78125,187.2094116,4.01265187021408,38.83448894590881,777.7972469220625,2,8.9,16.0,61.7,WE10
0.17,60.45341492,2.156084061,15.85096856,2.116882324,396.3229149,0.817127228,322.6391602,187.2435913,3.418615273806331,36.289869075248674,812.285219165106,2,9.2,18.9,62.0,WE10
0.17,60.26263428,2.101428986,15.85904301,2.118896484,396.8824043,0.873510361,293.8793945,187.2642822,3.860539217525298,36.95470248904012,799.8271893857813,2,9.2,23.3,62.0,WE10
0.17,60.13319397,2.155988693,15.86056889,2.108020067,397.2119943,0.849239349,311.7407227,187.116333,4.019286015847913,35.832368407770026,739.1843984108036,2,9.4,17.9,62.0,WE10
0.17,60.13319397,2.155988693,15.86056889,2.108020067,397.2119943,0.849239349,311.7407227,187.116333,4.028281358591314,39.40626634702527,830.3735244700853,2,9.3,19.8,62.0,WE10
0.17,60.02229309,2.187101364,15.81422028,2.103387356,395.8565043,0.813913345,315.9790039,187.0916748,3.479368432313799,34.35354452226197,839.6035587706078,2,9.3,18.7,62.0,WE10
0.17,59.88954163,2.152364731,15.89598202,2.102581739,397.2684519,0.860044479,323.4716797,187.241272,3.5220910749180305,38.998921007915854,861.5233973745663,2,9.4,21.4,62.0,WE10
0.17,60.27546692,2.127120972,15.90860232,2.104797363,398.0547887,0.838949203,370.6982422,187.4451294,4.204693021881442,37.61275927755702,841.1353857142316,2,9.3,21.3,62.0,WE10
0.17,60.1083374,2.126024246,15.95361578,2.103186131,397.2028391,0.872400284,373.6499023,187.265625,3.8942304483026815,38.11281952079128,823.6167372644823,2,9.3,20.4,62.0,WE10
0.17,60.1083374,2.126024246,15.95361578,2.103186131,397.2028391,0.872400284,373.6499023,187.265625,4.2104100124233454,38.26533974926257,846.5504583307973,2,9.1,20.0,61.6,WE10
0.17,60.4138031,2.15316391,15.8687387,2.104998827,399.1040855,0.827091217,379.4018555,187.1811523,4.0952394615513645,39.31950325001274,836.9777491459826,4,9.7,15.3,61.0,WE20
0.17,60.4138031,2.15316391,15.8687387,2.104998827,399.1040855,0.827091217,379.4018555,187.1811523,3.76894175390634,39.53006875212206,775.3408700584786,4,9.7,14.6,61.0,WE20
0.17,59.95309448,2.145126343,16.10792039,1.91405642,400.3888765,0.866558075,373.2714844,188.473938,3.984914092912649,35.51758153558061,762.4594884100202,4,10.5,12.6,61.0,WE20
0.17,60.11499023,2.105722427,16.02784348,2.014563084,400.929038,0.857858658,350.4150391,188.4036865,4.019574315405388,40.5159520366485,861.220987704808,4,9.8,17.3,61.0,WE20
0.17,60.20378113,2.12550354,16.00514601,2.014160156,399.2744755,0.847164154,363.9624023,188.0421753,3.428962067981801,39.17945878936546,748.3017398251402,2,9.3,18.9,62.0,WE10
0.17,60.20378113,2.12550354,16.00514601,2.014160156,399.2744755,0.847164154,363.9624023,188.0421753,4.329084716862847,35.10975298993732,823.4119659992717,2,9.0,19.3,62.0,WE10
0.17,60.42683411,2.159658432,15.9605776,2.007513523,398.5578205,0.842884064,357.6049805,187.888916,4.133615937466988,40.84490673362031,786.2631439379975,4,9.9,16.9,61.0,WE20
0.17,60.42683411,2.159658432,15.9605776,2.007513523,398.5578205,0.842884064,357.6049805,187.888916,3.913299437963282,36.56571756123608,845.0715167779359,4,9.9,15.2,61.0,WE20
0.17,60.44445801,2.138429642,15.97736228,2.012145996,397.0533028,0.877130508,345.8740234,187.7572021,3.808276878087945,36.92063706456264,841.8810425413847,2,9.0,21.0,62.0,WE10
0.17,60.44226074,2.156589508,15.93498732,2.017785549,398.4662677,0.852741241,356.9995117,187.8575439,3.07279296831518,37.362964550028,823.8052805168785,2,9.1,18.8,61.9,WE10
0.17,60.44226074,2.156589508,15.93498732,2.017785549,398.4662677,0.852741241,356.9995117,187.8575439,3.783081509908142,37.940721340782176,902.2748534194252,4,10.1,18.3,61.0,WE20
0.17,60.34829712,2.12326622,15.96432872,2.013556004,398.1941524,0.853788376,364.4921875,187.680603,3.4433841546763477,41.70829309333457,772.1602768992017,2,8.8,19.9,62.0,WE10
0.17,60.34829712,2.12326622,15.96432872,2.013556004,398.1941524,0.853788376,364.4921875,187.680603,4.308141828601304,36.6067328967943,786.4782875618439,2,9.0,21.0,62.0,WE10
0.17,60.34829712,2.12326622,15.96432872,2.013556004,398.1941524,0.853788376,364.4921875,187.680603,3.7273862378966367,36.773993638218094,840.7329486203413,4,10.0,18.5,61.0,WE20
0.17,60.34829712,2.12326622,15.96432872,2.013556004,398.1941524,0.853788376,364.4921875,187.680603,3.2381065027669576,36.59233014257353,873.1358356243213,4,10.0,21.0,61.0,WE20
0.17,60.36991882,2.175369263,15.92249418,2.014764309,398.3299557,0.881185532,338.5327148,187.3644409,4.25627806839016,38.13249718027833,709.8858256910926,2,8.9,18.8,61.5,WE10
0.17,60.39138794,2.145116806,15.96331147,2.014764309,398.2623084,0.856075287,331.9482422,187.7219238,3.61010096669901,35.96858837431152,813.4451374531127,4,9.9,18.0,61.0,WE20
0.17,60.39138794,2.145116806,15.96331147,2.014764309,398.2623084,0.856075287,331.9482422,187.7219238,4.442301153143492,37.70056590991824,885.16325118045,2,9.0,19.3,61.5,WE10
0.17,60.43609619,2.095708847,15.94833877,2.01335454,398.6956583,0.838066101,318.0981445,187.5671997,4.020724652069917,38.252478699979264,712.3032721537112,2,9.1,16.1,62.0,WE10
0.17,60.43609619,2.095708847,15.94833877,2.01335454,398.6956583,0.838066101,318.0981445,187.5671997,3.827014865167176,36.85881565403108,762.6825281127533,2,9.3,17.4,62.0,WE10
0.17,60.42573547,2.125459671,15.93419259,2.010131836,397.5253084,0.879650116,312.1948242,187.7502441,4.201644364293354,37.953327436240464,804.1622384162024,4,10.0,18.3,61.0,WE20
0.15,60.4728241,2.106807709,15.98368833,2.014965773,396.8986803,0.892980576,352.6098633,187.5866089,3.8226892538011823,38.94415387022461,870.2319379906629,4,10.4,18.2,61.0,WE20
0.17,60.4728241,2.106807709,15.98368833,2.014965773,396.8986803,0.892980576,352.6098633,187.5866089,3.8892172104185465,41.51161123609619,804.5600618570891,2,9.5,23.0,62.0,WE10
0.15,60.3989563,2.121015549,15.95011897,2.015771389,398.2256873,0.887535095,324.6069336,187.4650879,4.01876031102625,37.4845772064416,691.6498746290633,4,10.1,17.0,61.0,WE20
0.15,60.3989563,2.121015549,15.95011897,2.015771389,398.2256873,0.887535095,324.6069336,187.4650879,3.9587382563109417,36.15604977739149,725.8388870635156,4,9.7,17.8,61.0,WE20
0.17,60.46670532,2.142644882,15.92672214,2.002679348,397.0899239,0.853637695,340.2734375,187.5425415,4.026479836698958,37.6663720813156,892.7584675985512,2,9.4,19.1,62.0,WE10
0.17,60.46670532,2.142644882,15.92672214,2.002679348,397.0899239,0.853637695,340.2734375,187.5425415,4.064046945510865,39.6433261737059,897.5362399486035,2,9.6,19.6,62.0,WE10
0.15,60.39746094,2.111543655,15.96560029,2.015972853,398.0044347,0.847305298,299.7827148,187.4868164,3.795022531844289,35.89375135805572,740.8660510591229,4,9.8,19.8,61.0,WE20
0.15,60.39746094,2.111543655,15.96560029,2.015972853,398.0044347,0.847305298,299.7827148,187.4868164,3.286212275105043,40.1206039258314,816.85628261999,4,10.1,18.8,61.4,WE20
0.17,60.36271667,2.127830505,15.98022331,2.018591404,396.4149763,0.823202133,300.1611328,187.6192627,3.7864039574555206,35.99247807248172,668.6646722387051,2,9.2,18.9,62.0,WE10
0.17,60.36271667,2.127830505,15.98022331,2.018591404,396.4149763,0.823202133,300.1611328,187.6192627,4.45,36.26155507224506,786.6156448571413,2,9.3,19.5,62.0,WE10
0.15,60.34390259,2.140014648,16.02037303,2.004693508,398.4901731,0.824455261,300.9936523,187.3641968,4.057973976062862,37.51242414349164,823.9208482318655,4,9.5,21.8,61.4,WE20
0.15,60.45068359,2.13019371,15.98368833,2.197650194,397.0965361,0.812437057,315.3735352,187.6394043,3.620288458274047,39.628020900914166,777.5722535826566,4,9.8,18.6,61.4,WE20
0.17,60.45068359,2.13019371,15.98368833,2.197650194,397.0965361,0.812437057,315.3735352,187.6394043,4.339379057124101,38.280478051894505,840.3562745507031,2,9.0,21.4,62.0,WE10
0.17,60.42921448,2.177482605,15.97405621,2.202887058,398.6961669,0.832681656,280.0292969,187.3228149,3.890532366917322,37.399953858275815,705.5305451866143,2,9.0,21.0,61.9,WE10
0.15,60.1942749,2.161533356,15.94061401,2.201074123,396.1204815,0.851890564,291.2304688,187.2139282,3.4640181039629905,39.57723553673903,853.6670260779453,4,9.3,20.6,61.4,WE20
0.15,60.1942749,2.161533356,15.94061401,2.201074123,396.1204815,0.851890564,291.2304688,187.2139282,3.422350271890199,36.62666607021948,769.3339099303296,4,9.3,20.5,61.4,WE20
0.17,60.24635315,2.158771515,15.97440589,2.202685595,396.7150661,0.84913063,275.3369141,186.9754639,3.800344223942536,38.15840703596436,774.8054245881516,2,9.1,17.0,61.9,WE10
0.15,60.24635315,2.158771515,15.97440589,2.202685595,396.7150661,0.84913063,275.3369141,186.9754639,4.374604524597179,40.60170272467393,797.3259929358305,4,9.3,20.4,61.4,WE20
0.17,60.24635315,2.158771515,15.97440589,2.202685595,396.7150661,0.84913063,275.3369141,186.9754639,3.847685658831775,37.345380043435576,818.9830985134774,2,9.4,21.3,61.5,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.2155504789979856,35.506104313831955,828.9884344247902,2,9.4,21.4,61.5,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.65169186664734,34.990586471131074,802.2719163956896,2,10.2,14.0,61.9,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.873128005148803,39.03742152813015,815.206510253849,2,9.3,21.2,61.6,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.213350343920331,37.69207038590891,777.5497027341519,2,9.5,22.8,61.6,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.5344523381583683,36.77498888291422,843.766341628791,2,8.8,18.1,62.0,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.60415115854363,36.131384824090965,780.9808253612489,2,9.4,18.0,62.0,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.135048974886387,38.88066853879296,818.4223342087838,2,9.4,20.6,61.5,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.70996795174552,37.0373670004742,764.117037786204,2,9.2,23.0,61.5,WE10
0.16,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.099481704005982,38.40525080535634,807.2802027229637,2,9.1,18.9,61.5,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.5191204539659227,37.91887200077116,784.4332824525287,2,8.6,20.0,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.512764374347946,38.77867420838593,744.1772424258692,2,9.3,18.0,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.028174268502596,41.72493805748803,779.8552854344961,2,9.5,16.0,62.0,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.81764939636913,37.41805974970294,780.5522482026448,2,8.6,16.4,62.0,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.861128001171918,36.29204031282676,824.072225695842,2,9.2,16.0,61.5,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.086760719407718,40.20334155080406,829.3848939675255,2,9.5,16.4,61.5,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.9348975228013967,39.74443832863242,789.465338307602,2,9.4,16.8,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.432951617707848,39.31079229236268,838.8081187124953,2,8.9,22.4,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.661027566255348,37.40795303118544,825.3798489065294,2,9.5,16.0,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,3.9255723869112016,38.43082270571679,803.5987142794758,2,9.4,14.0,61.9,WE10
0.17,60.20018005,2.137496948,15.96954215,2.191204786,397.9322097,0.870883942,298.0419922,186.8776855,4.3153758233218,36.53277875259031,836.5949557386749,2,9.2,15.6,62.0,WE10
0.21,59.50834656,2.313964844,10.2811251,2.088482618,279.8041753,0.937709808,326.3476563,186.7483521,4.074931857024686,36.48225952185088,759.8927477009596,2,9.3,18.0,62.0,WE10
0.21,59.50834656,2.313964844,10.2811251,2.088482618,279.8041753,0.937709808,326.3476563,186.7483521,4.287943892263369,40.24200792084702,929.860138107864,2,9.3,16.0,62.0,WE10
0.21,60.16868591,2.30496788,9.998233307,2.087072849,275.8694394,0.904882431,300.0097656,183.7940063,4.289294583103469,34.63537541161561,818.3077614570203,2,9.9,19.7,62.0,WE10
0.21,60.67869568,2.296937943,10.08406406,1.826440454,273.4712647,0.911462784,284.5703125,184.3145752,3.4127286195729765,39.44330833095965,790.4050242617643,2,9.8,19.5,62.0,WE10
0.21,60.67869568,2.296937943,10.08406406,1.826440454,273.4712647,0.911462784,284.5703125,184.3145752,4.45,36.200020472067024,813.9588367059001,2,10.0,20.1,62.0,WE10
0.21,60.06219482,2.303985596,10.08845096,1.822412133,273.2932453,0.87197876,274.8071289,183.951355,4.45,38.783413869259455,714.4030992349135,2,10.0,19.5,62.0,WE10
0.17,60.28668213,2.276802063,10.06381436,2.112249851,274.2988003,0.925352097,292.8955078,183.9260864,4.187294376811519,36.96485349722605,770.177406274829,4,10.2,17.1,61.4,WE20
0.17,60.32473755,2.251667023,10.0099953,1.908819556,275.4238824,0.930303574,345.3442383,183.9075928,3.930185130204799,39.66552796923289,713.7559725732126,4,10.4,19.0,61.4,WE20
0.17,60.00413513,2.231903076,10.07732475,1.90902102,273.149304,0.917852402,347.0849609,183.8762817,4.45,36.04166095901186,809.2433630412711,2,10.2,17.8,61.5,WE10
0.17,60.00413513,2.231903076,10.07732475,1.90902102,273.149304,0.917852402,347.0849609,183.8762817,4.160812779266921,40.174254677325415,894.023370281244,2,10.3,18.9,61.5,WE10
0.17,59.79501343,2.260816574,10.05942745,1.909826636,273.6141888,0.88290596,357.5292969,183.8116455,3.750162890665705,38.5116831543473,868.9481629751197,2,10.2,19.8,61.6,WE10
0.17,59.79501343,2.260816574,10.05942745,1.909826636,273.6141888,0.88290596,357.5292969,183.8116455,3.692526068410295,36.39866506726568,908.2575674154234,2,10.3,19.0,61.6,WE10
0.17,59.59217834,2.28395462,10.06295605,1.905798316,273.5160238,0.901597977,320.7470703,183.8622437,3.7877139186286217,37.85388143093714,828.8473845999561,2,10.2,16.1,61.6,WE10
0.17,59.61442566,2.22750473,10.04865093,1.907611132,273.4132812,0.904270172,337.5488281,183.887085,3.820218193870161,39.14970117442218,827.9847105398225,2,10.4,18.8,61.6,WE10
0.17,59.57907104,2.267665863,10.04076721,1.90398562,273.7911908,0.874471664,344.0576172,183.7740479,3.893422501869108,36.74104515983057,814.0908788829438,2,10.4,16.7,61.6,WE10
0.17,59.57907104,2.267665863,10.04076721,1.90398562,273.7911908,0.874471664,344.0576172,183.7740479,3.860177338098537,37.84241767327048,840.7041335420846,2,10.1,17.4,61.6,WE10
0.17,59.75028992,2.218666077,10.04270635,1.907812476,274.8145477,0.896621704,335.3540039,183.7875977,3.4460218491304357,35.48559930596871,756.0327644287362,2,10.1,19.9,61.6,WE10
0.17,60.1295929,2.245698929,10.07649824,1.784747362,275.4981419,0.927406311,384.5483398,184.1323853,3.720670420632215,37.548866563620415,816.3364000339337,2,10.7,15.1,61.6,WE10
0.17,60.1295929,2.245698929,10.07649824,1.784747362,275.4981419,0.927406311,384.5483398,184.1323853,4.005264074403524,40.04003234629383,815.2101329634085,2,10.7,16.5,61.7,WE10
0.19,60.3258667,2.19748497,15.68321712,2.11063838,405.9405365,0.901994705,355.5615234,180.857605,3.9024189272996126,39.40903735340184,804.5127224586903,2,9.6,16.0,62.0,WE10
0.19,60.3258667,2.19748497,15.68321712,2.11063838,405.9405365,0.901994705,355.5615234,180.857605,4.390479554269215,35.84228854178024,773.2333148955263,2,10.0,16.0,61.7,WE10
0.19,60.06103516,2.197095871,15.72985183,2.137426853,409.3686803,0.91194725,297.512207,181.4813843,3.795712170062448,39.7098687789613,731.8466734567933,2,9.1,18.4,61.7,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.4502458622602643,39.00800367075846,887.999174808975,2,9.0,18.0,61.6,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.787279579630251,38.47890553904147,777.3234573009798,2,9.8,16.1,61.6,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,4.45,35.96067926008161,781.0819803527678,2,10.1,14.1,62.0,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.873956697582066,38.91912954857813,825.5570243205473,2,9.6,14.9,62.0,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.5104289560878543,41.76683956103828,863.1623119891133,2,9.8,16.5,62.0,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.632060647808213,38.19814844678205,778.9312184071727,2,9.9,15.9,62.0,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,3.630574386505277,37.72484020657556,855.6454867061872,2,9.9,14.5,62.0,WE10
0.19,59.99234009,2.178489685,15.65527445,2.148907423,407.5152447,0.90165329,338.6083984,181.125,4.056674912558438,39.49570888039532,758.6176517181665,2,9.9,15.9,62.0,WE10
